code_insee;nom_commune;code_departement;dose_rayonnements_telluriques;dose_rayonnements_cosmiques;dose_radon_maison_individuelle;dose_radon_habitat_collectif;dose_depots_essais_atmospheriques_et_tchernobyl;;
81224;Le Riols;81;721;310;4299;2394;9;;
81225;Rivières;81;796;310;4310;2398;9;;
81227;Roquecourbe;81;743;318;4774;2555;9;;
81228;Roquemaure;81;841;319;5896;2936;9;;
81229;Roquevidal;81;719;325;5232;2711;9;;
81230;Rosières;81;746;323;3586;2152;9;;
81231;Rouairoux;81;859;374;6726;3218;9;;
81232;Rouffiac;81;736;313;4247;2376;9;;
81233;Terre-de-Bancalié;81;770;331;3914;2263;9;;
81234;Roussayrolles;81;837;346;4426;2437;9;;
81235;Saint-Affrique-les-Montagnes;81;730;321;5792;2901;9;;
81236;Saint-Agnan;81;779;318;4954;2616;9;;
81237;Saint-Amancet;81;748;327;6154;3024;9;;
81238;Saint-Amans-Soult;81;887;327;7191;3376;9;;
81239;Saint-Amans-Valtoret;81;892;325;7129;3355;9;;
81240;Saint-André;81;725;347;3475;2114;9;;
81242;Saint-Avit;81;719;317;5679;2863;9;;
81243;Saint-Beauzile;81;841;318;5131;2677;9;;
81244;Saint-Benoît-de-Carmaux;81;769;327;3652;2174;9;;
81245;Saint-Christophe;81;852;330;4306;2396;9;;
81246;Sainte-Cécile-du-Cayrou;81;750;322;5346;2749;9;;
81247;Saint-Cirgue;81;742;348;3442;2103;9;;
81248;Saint-Gauzens;81;747;310;5223;2708;9;;
81249;Sainte-Gemme;81;748;337;3614;2161;9;;
81250;Saint-Genest-de-Contest;81;748;325;4066;2315;9;;
81251;Saint-Germain-des-Prés;81;699;318;5476;2793;9;;
81252;Saint-Germier;81;701;334;4459;2448;9;;
81253;Saint-Grégoire;81;739;333;3337;2067;9;;
81254;Saint-Jean-de-Marcel;81;734;339;3408;2091;9;;
81255;Saint-Jean-de-Rives;81;811;307;5203;2701;9;;
81256;Saint-Jean-de-Vals;81;708;328;4146;2342;9;;
81257;Saint-Juéry;81;807;314;3473;2113;9;;
81258;Saint-Julien-du-Puy;81;726;316;4528;2472;9;;
81259;Saint-Julien-Gaulène;81;786;346;3267;2043;9;;
81261;Saint-Lieux-lès-Lavaur;81;835;307;5466;2790;9;;
81262;Saint-Marcel-Campes;81;838;315;4399;2428;9;;
81263;Saint-Martin-Laguépie;81;850;310;4033;2304;9;;
81264;Saint-Michel-Labadié;81;695;316;3472;2113;9;;
81265;Saint-Michel-de-Vax;81;712;326;4559;2482;9;;
81266;Saint-Paul-Cap-de-Joux;81;703;311;5493;2799;9;;
81267;Saint-Pierre-de-Trivisy;81;732;384;4411;2432;9;;
81268;Saint-Salvi-de-Carcavès;81;704;403;4680;2523;9;;
81269;Saint-Salvy-de-la-Balme;81;839;380;5980;2965;9;;
81270;Saint-Sernin-lès-Lavaur;81;711;318;5223;2708;9;;
81271;Saint-Sulpice-la-Pointe;81;916;307;5522;2809;9;;
81272;Saint-Urcisse;81;781;319;5716;2875;9;;
81273;Saïx;81;747;314;5125;2674;9;;
81274;Saliès;81;715;320;4210;2364;9;;
81275;Salles;81;829;315;4288;2390;9;;
81276;Salvagnac;81;782;319;5446;2784;9;;
81277;Saussenac;81;814;334;3346;2070;9;;
81278;Sauveterre;81;839;332;6608;3178;9;;
81279;La Sauzière-Saint-Jean;81;780;316;5859;2924;9;;
81280;Le Ségur;81;836;339;4279;2387;9;;
81281;Sémalens;81;732;311;5323;2742;9;;
81282;Senaux;81;714;393;4799;2564;9;;
81283;Senouillac;81;790;318;4289;2391;9;;
81284;Le Sequestre;81;739;314;4227;2370;9;;
81285;Sérénac;81;808;343;3239;2034;9;;
81286;Serviès;81;699;311;5960;2958;9;;
81287;Sieurac;81;704;322;4213;2365;9;;
81288;Sorèze;81;825;325;6300;3074;9;;
81289;Soual;81;737;312;5507;2804;9;;
81290;Souel;81;724;327;4314;2399;9;;
81291;Taïx;81;722;329;3793;2222;9;;
81292;Tanus;81;764;350;3256;2040;9;;
81293;Tauriac;81;816;318;5886;2933;9;;
81294;Técou;81;786;323;4431;2439;9;;
81295;Teillet;81;752;347;4202;2361;9;;
81297;Terssac;81;741;311;4063;2314;9;;
81298;Teulat;81;824;315;4758;2550;9;;
81299;Teyssode;81;711;322;5514;2807;9;;
81300;Tonnac;81;839;334;4677;2522;9;;
81302;Tréban;81;767;358;3268;2044;9;;
81303;Trébas;81;709;319;3576;2148;9;;
81304;Trévien;81;839;334;3882;2252;9;;
81305;Vabre;81;801;338;4663;2518;9;;
81306;Valderiès;81;737;334;3548;2139;9;;
81307;Valdurenque;81;767;318;5888;2934;9;;
81308;Valence-d'Albigeois;81;700;354;3335;2067;9;;
81309;Vaour;81;842;346;4951;2615;9;;
81310;Veilhes;81;736;325;5190;2697;9;;
81311;Vénès;81;734;323;3961;2279;9;;
81312;Verdalle;81;828;321;5931;2948;9;;
81313;Le Verdier;81;779;317;4879;2591;9;;
81314;Viane;81;736;362;4508;2465;9;;
81315;Vielmur-sur-Agout;81;719;311;5106;2668;9;;
81316;Vieux;81;748;315;4563;2483;9;;
81317;Villefranche-d'Albigeois;81;750;347;3252;2038;9;;
81318;Villeneuve-lès-Lavaur;81;749;315;5103;2667;9;;
81319;Villeneuve-sur-Vère;81;720;327;4093;2324;9;;
81320;Vindrac-Alayrac;81;730;312;4526;2471;9;;
81321;Le Vintrou;81;882;375;7255;3398;9;;
81322;Virac;81;725;331;4143;2341;9;;
81323;Viterbe;81;721;309;5439;2781;9;;
81324;Viviers-lès-Lavaur;81;745;322;5218;2706;9;;
81325;Viviers-lès-Montagnes;81;749;313;5464;2790;9;;
81326;Sainte-Croix;81;717;319;3923;2266;9;;
82001;Albefeuille-Lagarde;82;735;304;5014;2637;9;;
82002;Albias;82;741;305;3969;2282;9;;
82003;Angeville;82;777;309;5289;2730;9;;
82004;Asques;82;757;313;5584;2830;9;;
82005;Aucamville;82;849;310;5518;2808;9;;
82006;Auterive;82;721;307;6268;3062;9;;
82007;Auty;82;639;318;3879;2251;9;;
82008;Auvillar;82;736;307;5433;2779;9;;
82009;Balignac;82;744;319;5421;2775;9;;
82010;Bardigues;82;744;311;4972;2622;9;;
82011;Barry-d'Islemade;82;730;304;5437;2781;9;;
82012;Les Barthes;82;739;303;5309;2737;9;;
82013;Beaumont-de-Lomagne;82;763;307;6335;3085;9;;
82014;Beaupuy;82;804;321;5348;2750;9;;
82015;Belbèze-en-Lomagne;82;761;316;5954;2956;9;;
82016;Belvèze;82;675;315;4347;2410;9;;
82017;Bessens;82;850;306;5116;2671;9;;
82018;Bioule;82;716;305;4047;2308;9;;
82019;Boudou;82;722;313;5879;2930;9;;
82020;Bouillac;82;813;317;4950;2615;9;;
82021;Bouloc-en-Quercy;82;669;322;3759;2210;9;;
82022;Bourg-de-Visa;82;691;319;4468;2451;9;;
82023;Bourret;82;814;305;5601;2836;9;;
82024;Brassac;82;687;317;4579;2489;9;;
82025;Bressols;82;803;305;4647;2512;9;;
82026;Bruniquel;82;838;311;5902;2938;9;;
82027;Campsas;82;833;309;5630;2846;9;;
82028;Canals;82;849;309;5152;2684;9;;
82029;Castanet;82;765;340;3235;2033;9;;
82030;Castelferrus;82;795;304;5017;2638;9;;
82031;Castelmayran;82;787;305;5502;2802;9;;
82032;Castelsagrat;82;730;313;4546;2478;9;;
82033;Castelsarrasin;82;841;304;4640;2510;9;;
82034;Castéra-Bouzet;82;752;312;5399;2768;9;;
82035;Caumont;82;774;308;5641;2850;9;;
82036;Le Causé;82;757;318;6984;3306;9;;
82037;Caussade;82;687;306;4533;2473;9;;
82038;Caylus;82;731;320;3441;2103;9;;
82039;Cayrac;82;730;304;4086;2322;9;;
82040;Cayriech;82;658;311;3269;2044;9;;
82041;Cazals;82;698;313;5352;2752;9;;
82042;Cazes-Mondenard;82;691;310;4044;2307;9;;
82043;Comberouger;82;786;310;5340;2747;9;;
82044;Corbarieu;82;804;305;5615;2841;9;;
82045;Cordes-Tolosannes;82;802;305;5679;2863;9;;
82046;Coutures;82;757;308;6440;3121;9;;
82047;Cumont;82;733;318;5698;2869;9;;
82048;Dieupentale;82;856;306;5007;2634;9;;
82049;Donzac;82;707;303;4618;2502;9;;
82050;Dunes;82;706;308;4785;2559;9;;
82051;Durfort-Lacapelette;82;671;315;4210;2364;9;;
82052;Escatalens;82;816;305;5984;2966;9;;
82053;Escazeaux;82;760;323;6029;2981;9;;
82054;Espalais;82;740;302;5546;2817;9;;
82055;Esparsac;82;735;322;5993;2969;9;;
82056;Espinas;82;728;335;3810;2228;9;;
82057;Fabas;82;835;310;5500;2802;9;;
82058;Fajolles;82;765;312;5691;2867;9;;
82059;Faudoas;82;733;313;6366;3096;9;;
82060;Fauroux;82;685;316;4475;2454;9;;
82061;Féneyrols;82;713;309;4153;2344;9;;
82062;Finhan;82;828;305;4798;2563;9;;
82063;Garganvillar;82;790;312;4575;2488;9;;
82064;Gariès;82;774;316;6029;2981;9;;
82065;Gasques;82;707;310;4768;2553;9;;
82066;Génébrières;82;764;317;5022;2639;9;;
82067;Gensac;82;750;315;6040;2985;9;;
82068;Gimat;82;725;307;6343;3088;9;;
82069;Ginals;82;744;333;3811;2228;9;;
82070;Glatens;82;727;322;5637;2848;9;;
82071;Goas;82;716;316;6556;3160;9;;
82072;Golfech;82;696;302;5051;2649;9;;
82073;Goudourville;82;725;305;5531;2812;9;;
82074;Gramont;82;720;313;4421;2435;9;;
82075;Grisolles;82;856;306;4911;2602;9;;
82076;L'Honor-de-Cos;82;726;315;4694;2528;9;;
82077;Labarthe;82;645;307;4282;2388;9;;
82078;Labastide-de-Penne;82;657;324;2385;1744;9;;
82079;Labastide-Saint-Pierre;82;820;305;6300;3073;9;;
82080;Labastide-du-Temple;82;741;304;6168;3029;9;;
82081;Labourgade;82;786;305;5608;2838;9;;
82082;Lacapelle-Livron;82;729;331;3326;2063;9;;
82083;Lachapelle;82;727;310;5123;2674;9;;
82084;Lacour;82;691;316;4231;2371;9;;
82085;Lacourt-Saint-Pierre;82;798;306;5138;2679;9;;
82086;Lafitte;82;793;304;5424;2776;9;;
82087;Lafrançaise;82;716;315;4512;2466;9;;
82088;Laguépie;82;847;311;4002;2293;9;;
82089;Lamagistère;82;705;302;4306;2396;9;;
82090;Lamothe-Capdeville;82;732;304;4621;2503;9;;
82091;Lamothe-Cumont;82;725;317;5795;2902;9;;
82092;Lapenche;82;648;310;3216;2026;9;;
82093;Larrazet;82;784;307;6357;3093;9;;
82094;Lauzerte;82;674;319;3619;2163;9;;
82095;Lavaurette;82;683;328;4540;2476;9;;
82096;La Ville-Dieu-du-Temple;82;758;305;5450;2785;9;;
82097;Lavit;82;761;318;5406;2770;9;;
82098;Léojac;82;773;317;4869;2587;9;;
82099;Lizac;82;719;303;5259;2720;9;;
82100;Loze;82;723;332;3290;2051;9;;
82101;Malause;82;755;304;6891;3274;9;;
82102;Mansonville;82;733;307;4474;2453;9;;
82103;Marignac;82;736;311;6100;3005;9;;
82104;Marsac;82;724;319;5656;2855;9;;
82105;Mas-Grenier;82;838;306;5337;2746;9;;
82106;Maubec;82;749;313;5910;2941;9;;
82107;Maumusson;82;735;322;5473;2793;9;;
82108;Meauzac;82;722;304;5456;2787;9;;
82109;Merles;82;763;303;6207;3042;9;;
82110;Mirabel;82;712;317;3726;2199;9;;
82111;Miramont-de-Quercy;82;709;316;4158;2346;9;;
82112;Moissac;82;757;303;4048;2309;9;;
82113;Molières;82;684;313;4522;2470;9;;
82114;Monbéqui;82;843;306;5123;2674;9;;
82115;Monclar-de-Quercy;82;758;314;6043;2986;9;;
82116;Montagudet;82;703;317;3911;2262;9;;
82117;Montaigu-de-Quercy;82;697;315;3638;2169;9;;
82118;Montaïn;82;789;313;5780;2897;9;;
82119;Montalzat;82;638;329;3665;2178;9;;
82120;Montastruc;82;714;304;4909;2601;9;;
82121;Montauban;82;816;305;4274;2385;9;;
82122;Montbarla;82;674;315;4020;2299;9;;
82123;Montbartier;82;831;309;5342;2748;9;;
82124;Montbeton;82;772;305;4225;2369;9;;
82125;Montech;82;852;305;6671;3199;9;;
82126;Monteils;82;682;308;3882;2252;9;;
82127;Montesquieu;82;723;315;3869;2248;9;;
82128;Montfermier;82;620;323;3808;2227;9;;
82129;Montgaillard;82;743;322;5417;2774;9;;
82130;Montjoi;82;687;312;4451;2445;9;;
82131;Montpezat-de-Quercy;82;626;323;3418;2095;9;;
82132;Montricoux;82;731;307;4738;2543;9;;
82133;Mouillac;82;674;324;2711;1855;9;;
82134;Nègrepelisse;82;738;306;3671;2181;9;;
82135;Nohic;82;845;305;5514;2807;9;;
82136;Orgueil;82;830;306;5967;2960;9;;
82137;Parisot;82;755;339;3279;2047;9;;
82138;Perville;82;727;315;4415;2433;9;;
82139;Le Pin;82;763;308;5786;2899;9;;
82140;Piquecos;82;715;314;4988;2628;9;;
82141;Pommevic;82;729;303;5796;2902;9;;
82142;Pompignan;82;851;307;5327;2743;9;;
82143;Poupas;82;724;313;5332;2745;9;;
82144;Puycornet;82;690;314;4569;2486;9;;
82145;Puygaillard-de-Quercy;82;743;317;5485;2797;9;;
82146;Puygaillard-de-Lomagne;82;744;318;5408;2770;9;;
82147;Puylagarde;82;746;339;3391;2085;9;;
82148;Puylaroque;82;678;325;2239;1694;9;;
82149;Réalville;82;721;306;4077;2319;9;;
82150;Reyniès;82;826;305;6277;3066;9;;
82151;Roquecor;82;698;318;3992;2290;9;;
82152;Saint-Aignan;82;791;304;5091;2663;9;;
82153;Saint-Amans-du-Pech;82;702;318;4040;2306;9;;
82154;Saint-Amans-de-Pellagal;82;697;318;3886;2254;9;;
82155;Saint-Antonin-Noble-Val;82;717;308;4287;2390;9;;
82156;Saint-Arroumex;82;765;311;5575;2827;9;;
82157;Saint-Beauzeil;82;702;315;4034;2304;9;;
82158;Saint-Cirice;82;717;303;5018;2638;9;;
82159;Saint-Cirq;82;687;312;4018;2299;9;;
82160;Saint-Clair;82;712;311;4663;2517;9;;
82161;Saint-Étienne-de-Tulmont;82;765;306;3891;2255;9;;
82162;Saint-Georges;82;666;317;3492;2120;9;;
82163;Saint-Jean-du-Bouzet;82;744;313;5193;2697;9;;
82164;Sainte-Juliette;82;658;312;3444;2104;9;;
82165;Saint-Loup;82;717;304;5233;2711;9;;
82166;Saint-Michel;82;758;308;5611;2839;9;;
82167;Saint-Nauphary;82;802;306;6534;3153;9;;
82168;Saint-Nazaire-de-Valentane;82;727;315;4709;2533;9;;
82169;Saint-Nicolas-de-la-Grave;82;796;304;6633;3187;9;;
82170;Saint-Paul-d'Espis;82;724;304;4653;2514;9;;
82171;Saint-Porquier;82;799;305;6287;3069;9;;
82172;Saint-Projet;82;725;333;3276;2046;9;;
82173;Saint-Sardos;82;811;313;5595;2834;9;;
82174;Saint-Vincent-d'Autéjac;82;660;313;4021;2300;9;;
82175;Saint-Vincent-Lespinasse;82;704;315;5403;2769;9;;
82176;La Salvetat-Belmontet;82;793;308;5877;2930;9;;
82177;Sauveterre;82;641;314;3815;2230;9;;
82178;Savenès;82;849;311;4902;2599;9;;
82179;Septfonds;82;677;313;3647;2173;9;;
82180;Sérignac;82;764;319;6239;3053;9;;
82181;Sistels;82;720;314;4973;2623;9;;
82182;Touffailles;82;683;312;3912;2262;9;;
82183;Tréjouls;82;658;315;3758;2210;9;;
82184;Vaïssac;82;751;310;4592;2493;9;;
82185;Valeilles;82;710;310;4017;2298;9;;
82186;Valence;82;731;303;5779;2897;9;;
82187;Varen;82;857;311;4305;2396;9;;
82188;Varennes;82;817;316;6330;3084;9;;
82189;Vazerac;82;695;306;4524;2470;9;;
82190;Verdun-sur-Garonne;82;893;307;4371;2418;9;;
82191;Verfeil;82;732;318;3998;2292;9;;
82192;Verlhac-Tescou;82;821;315;6991;3308;9;;
82193;Vigueron;82;760;319;5893;2935;9;;
82194;Villebrumier;82;830;307;5897;2937;9;;
82195;Villemade;82;727;304;4972;2622;9;;
83001;Les Adrets-de-l'Estérel;83;643;329;5887;2933;9;;
83002;Aiguines;83;448;422;4161;2347;9;;
83003;Ampus;83;437;376;3883;2253;9;;
83004;Les Arcs;83;667;304;4105;2328;9;;
83005;Artignosc-sur-Verdon;83;447;369;3112;1991;9;;
83006;Artigues;83;438;356;3178;2013;9;;
83007;Aups;83;449;360;3443;2103;9;;
83008;Bagnols-en-Forêt;83;659;326;5314;2739;9;;
83009;Bandol;83;538;298;3808;2227;9;;
83010;Bargème;83;443;505;3605;2158;9;;
83011;Bargemon;83;455;355;3861;2245;9;;
83012;Barjols;83;431;323;4463;2450;9;;
83013;La Bastide;83;437;476;3458;2108;9;;
83014;Baudinard-sur-Verdon;83;445;384;3791;2222;9;;
83015;Bauduen;83;444;359;4495;2461;9;;
83016;Le Beausset;83;460;314;3470;2113;9;;
83017;Belgentier;83;412;311;3767;2213;9;;
83018;Besse-sur-Issole;83;450;322;4309;2397;9;;
83019;Bormes-les-Mimosas;83;718;334;3832;2235;9;;
83020;Le Bourguet;83;416;435;3638;2170;9;;
83021;Bras;83;438;325;3841;2238;9;;
83022;Brenon;83;417;457;3551;2140;9;;
83023;Brignoles;83;457;318;3398;2088;9;;
83025;Brue-Auriac;83;433;324;4000;2292;9;;
83026;Cabasse;83;450;316;4917;2604;9;;
83027;La Cadière-d'Azur;83;496;311;3250;2038;9;;
83028;Callas;83;649;341;4009;2295;9;;
83029;Callian;83;516;334;4123;2334;9;;
83030;Camps-la-Source;83;436;324;3875;2250;9;;
83031;Le Cannet-des-Maures;83;685;309;4734;2542;9;;
83032;Carcès;83;468;310;4212;2364;9;;
83033;Carnoules;83;545;319;4191;2357;9;;
83034;Carqueiranne;83;445;300;3488;2119;9;;
83035;Le Castellet;83;488;323;3319;2061;9;;
83036;Cavalaire-sur-Mer;83;709;298;3998;2292;9;;
83037;La Celle;83;458;321;3947;2274;9;;
83038;Châteaudouble;83;443;364;3884;2253;9;;
83039;Châteauvert;83;431;314;4582;2490;9;;
83040;Châteauvieux;83;428;494;3189;2017;9;;
83041;Claviers;83;469;344;3972;2283;9;;
83042;Cogolin;83;804;299;4437;2441;9;;
83043;Collobrières;83;689;311;4670;2520;9;;
83044;Comps-sur-Artuby;83;437;450;4576;2488;9;;
83045;Correns;83;462;312;4065;2314;9;;
83046;Cotignac;83;459;319;4034;2304;9;;
83047;La Crau;83;518;300;4308;2397;9;;
83048;La Croix-Valmer;83;870;306;4111;2330;9;;
83049;Cuers;83;514;310;3066;1975;9;;
83050;Draguignan;83;503;314;3704;2192;9;;
83051;Entrecasteaux;83;439;311;4262;2381;9;;
83052;Esparron;83;467;369;2941;1933;9;;
83053;Évenos;83;443;302;3585;2152;9;;
83054;La Farlède;83;473;304;4298;2394;9;;
83055;Fayence;83;581;337;3905;2260;9;;
83056;Figanières;83;473;330;3936;2271;9;;
83057;Flassans-sur-Issole;83;462;319;4464;2450;9;;
83058;Flayosc;83;440;331;3389;2085;9;;
83059;Forcalqueiret;83;451;328;3798;2224;9;;
83060;Fox-Amphoux;83;427;347;4234;2372;9;;
83061;Fréjus;83;714;300;5408;2771;9;;
83062;La Garde;83;485;299;4108;2329;9;;
83063;La Garde-Freinet;83;768;334;5405;2769;9;;
83064;Garéoult;83;469;330;3845;2240;9;;
83065;Gassin;83;809;315;4047;2308;9;;
83066;Ginasservis;83;440;346;2855;1904;9;;
83067;Gonfaron;83;606;312;4223;2368;9;;
83068;Grimaud;83;829;306;4819;2571;9;;
83069;Hyères;83;531;300;1918;1585;9;;
83070;Le Lavandou;83;680;298;3866;2247;9;;
83071;La Londe-les-Maures;83;630;299;3125;1995;9;;
83072;Lorgues;83;489;317;2780;1878;9;;
83073;Le Luc;83;608;312;4489;2459;9;;
83074;La Martre;83;431;476;2733;1862;9;;
83075;Les Mayons;83;665;314;4618;2502;9;;
83076;Mazaugues;83;463;345;5951;2955;9;;
83077;Méounes-lès-Montrieux;83;434;326;3946;2274;9;;
83078;Moissac-Bellevue;83;424;373;3909;2262;9;;
83079;La Môle;83;799;299;4357;2414;9;;
83080;Mons;83;474;426;3788;2221;9;;
83081;Montauroux;83;583;337;4123;2334;9;;
83082;Montferrat;83;443;358;3908;2261;9;;
83083;Montfort-sur-Argens;83;463;310;3551;2140;9;;
83084;Montmeyan;83;425;357;4020;2299;9;;
83085;La Motte;83;625;302;4822;2572;9;;
83086;Le Muy;83;691;299;5567;2824;9;;
83087;Nans-les-Pins;83;500;342;3568;2146;9;;
83088;Néoules;83;458;334;3987;2288;9;;
83089;Ollières;83;438;332;3610;2160;9;;
83090;Ollioules;83;468;301;3541;2136;9;;
83091;Pierrefeu-du-Var;83;578;305;3956;2277;9;;
83092;Pignans;83;574;322;4694;2528;9;;
83093;Plan-d'Aups-Sainte-Baume;83;474;343;3800;2224;9;;
83094;Le Plan-de-la-Tour;83;790;303;4681;2524;9;;
83095;Pontevès;83;433;343;4492;2460;9;;
83096;Pourcieux;83;449;336;3482;2116;9;;
83097;Pourrières;83;456;330;3516;2128;9;;
83098;Le Pradet;83;455;299;3930;2269;9;;
83099;Puget-sur-Argens;83;704;299;5757;2889;9;;
83100;Puget-Ville;83;538;315;3428;2098;9;;
83101;Ramatuelle;83;880;301;3920;2265;9;;
83102;Régusse;83;448;368;4117;2332;9;;
83103;Le Revest-les-Eaux;83;423;315;4059;2312;9;;
83104;Rians;83;453;342;3205;2022;9;;
83105;Riboux;83;476;363;3411;2092;9;;
83106;Rocbaron;83;459;340;3256;2040;9;;
83107;Roquebrune-sur-Argens;83;676;299;4769;2553;9;;
83108;La Roquebrussanne;83;464;338;4587;2492;9;;
83109;La Roque-Esclapon;83;445;469;3554;2141;9;;
83110;Rougiers;83;467;337;4197;2359;9;;
83111;Sainte-Anastasie-sur-Issole;83;447;326;3929;2268;9;;
83112;Saint-Cyr-sur-Mer;83;495;299;2998;1952;9;;
83113;Saint-Julien;83;429;350;3783;2219;9;;
83114;Saint-Martin-de-Pallières;83;463;357;3326;2064;9;;
83115;Sainte-Maxime;83;808;298;4086;2322;9;;
83116;Saint-Maximin-la-Sainte-Baume;83;542;329;3716;2196;9;;
83117;Saint-Paul-en-Forêt;83;652;331;5387;2763;9;;
83118;Saint-Raphaël;83;725;305;6232;3050;9;;
83119;Saint-Tropez;83;862;298;3939;2272;9;;
83120;Saint-Zacharie;83;464;325;3038;1966;9;;
83121;Salernes;83;428;318;3858;2244;9;;
83122;Les Salles-sur-Verdon;83;447;364;3926;2267;9;;
83123;Sanary-sur-Mer;83;447;297;3505;2124;9;;
83124;Seillans;83;581;342;3707;2193;9;;
83125;Seillons-Source-d'Argens;83;435;340;3688;2186;9;;
83126;La Seyne-sur-Mer;83;492;297;3496;2121;9;;
83127;Signes;83;471;335;3835;2236;9;;
83128;Sillans-la-Cascade;83;438;341;3956;2277;9;;
83129;Six-Fours-les-Plages;83;460;300;3182;2015;9;;
83130;Solliès-Pont;83;492;304;4013;2297;9;;
83131;Solliès-Toucas;83;417;306;3988;2288;9;;
83132;Solliès-Ville;83;463;319;4225;2369;9;;
83133;Tanneron;83;584;329;4149;2343;9;;
83134;Taradeau;83;608;303;3656;2176;9;;
83135;Tavernes;83;426;339;4474;2453;9;;
83136;Le Thoronet;83;476;308;6106;3007;9;;
83137;Toulon;83;494;297;3918;2265;9;;
83138;Tourrettes;83;518;336;3993;2290;9;;
83139;Tourtour;83;422;388;4081;2320;9;;
83140;Tourves;83;457;329;3820;2231;9;;
83141;Trans-en-Provence;83;515;310;4251;2377;9;;
83142;Trigance;83;417;417;4427;2437;9;;
83143;Le Val;83;435;321;3897;2257;9;;
83144;La Valette-du-Var;83;507;309;4395;2427;9;;
83145;Varages;83;429;336;3658;2176;9;;
83146;La Verdière;83;433;349;3546;2138;9;;
83147;Vérignon;83;424;437;3815;2229;9;;
83148;Vidauban;83;706;302;3444;2104;9;;
83149;Villecroze;83;416;334;3647;2173;9;;
83150;Vinon-sur-Verdon;83;466;325;3033;1964;9;;
83151;Vins-sur-Caramy;83;442;317;4088;2322;9;;
83152;Rayol-Canadel-sur-Mer;83;662;299;3994;2290;9;;
83153;Saint-Mandrier-sur-Mer;83;489;297;3607;2159;9;;
83154;Saint-Antonin-du-Var;83;433;318;4035;2304;9;;
84001;Althen-des-Paluds;84;461;300;3217;2026;9;;
84002;Ansouis;84;467;322;2699;1851;9;;
84003;Apt;84;465;319;2733;1862;9;;
84004;Aubignan;84;455;303;3432;2099;9;;
84005;Aurel;84;461;425;4335;2406;46;;
84006;Auribeau;84;464;378;3380;2082;9;;
84007;Avignon;84;510;299;3190;2017;9;;
84008;Le Barroux;84;442;331;3808;2227;46;;
84009;La Bastide-des-Jourdans;84;467;345;2927;1928;9;;
84010;La Bastidonne;84;448;333;3090;1983;9;;
84011;Le Beaucet;84;461;324;3392;2086;9;;
84012;Beaumes-de-Venise;84;454;305;3430;2099;9;;
84013;Beaumettes;84;470;308;3048;1969;9;;
84014;Beaumont-de-Pertuis;84;468;340;2982;1947;9;;
84015;Beaumont-du-Ventoux;84;452;326;4218;2366;46;;
84016;Bédarrides;84;505;299;3269;2044;9;;
84017;Bédoin;84;453;329;4089;2323;46;;
84018;Blauvac;84;466;347;3667;2179;46;;
84019;Bollène;84;604;302;4181;2354;9;;
84020;Bonnieux;84;475;336;3009;1956;9;;
84021;Brantes;84;460;365;4972;2623;46;;
84022;Buisson;84;499;318;3439;2102;46;;
84023;Buoux;84;461;355;2980;1946;9;;
84024;Cabrières-d'Aigues;84;439;343;2850;1902;9;;
84025;Cabrières-d'Avignon;84;507;312;3154;2005;9;;
84026;Cadenet;84;467;316;2487;1778;9;;
84027;Caderousse;84;551;299;3363;2076;9;;
84028;Cairanne;84;515;309;3541;2137;9;;
84029;Camaret-sur-Aigues;84;519;303;3583;2151;9;;
84030;Caromb;84;465;316;3751;2208;46;;
84031;Carpentras;84;462;306;3581;2150;9;;
84032;Caseneuve;84;473;378;4052;2310;9;;
84033;Castellet;84;466;303;3561;2143;9;;
84034;Caumont-sur-Durance;84;475;301;3382;2082;9;;
84035;Cavaillon;84;504;303;3146;2002;9;;
84036;Châteauneuf-de-Gadagne;84;464;305;3401;2089;9;;
84037;Châteauneuf-du-Pape;84;529;304;3299;2054;9;;
84038;Cheval-Blanc;84;480;304;3224;2029;9;;
84039;Courthézon;84;487;300;3705;2192;9;;
84040;Crestet;84;452;335;3866;2247;46;;
84041;Crillon-le-Brave;84;446;330;3935;2270;46;;
84042;Cucuron;84;440;335;2318;1721;9;;
84043;Entraigues-sur-la-Sorgue;84;490;300;2984;1947;9;;
84044;Entrechaux;84;449;327;3402;2089;46;;
84045;Faucon;84;449;341;4479;2455;46;;
84046;Flassan;84;451;350;4003;2293;46;;
84047;Gargas;84;463;325;3321;2062;9;;
84048;Gignac;84;443;354;4010;2296;9;;
84049;Gigondas;84;480;321;3524;2131;46;;
84050;Gordes;84;493;336;3159;2007;9;;
84051;Goult;84;489;321;2995;1951;9;;
84052;Grambois;84;467;340;2794;1883;9;;
84053;Grillon;84;504;313;4815;2569;9;;
84054;L'Isle-sur-la-Sorgue;84;503;302;3028;1962;9;;
